Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Kigumo Secondary,Ruiru-Githunguri,February,Secondary,White,2026-02-20,Rice and Greengrams,125,108,108,0.0,0,2,7,1,0,0.0,0.0,,125,0,2,24,2026-02-20 13:00:56,2026-02-20 13:25:02,,Food was hot and sweet,Queue was smooth and orderly,Failed taps increased from 4 to 7 some parents did not top up on time,Successful taps decreased from 123 to 108 some of students were absent from school,@daniel Kariuki
Githunguri kitchen,Kiawairia Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,150,136,121,15.0,4,2,8,0,1,4.0,4.0,,140,4,2,81,2026-02-20 12:09:47,2026-02-20 13:30:56,,Food was hot and delicious,Queue was manageable and organized,We had 8 failed taps an increase from 6 some parents didn't top up on time,We had  121 successful taps a decrease from 139 turn out was low and insufficient balances were high,@Mary kimani SC kiawairia comprehensive school
Githunguri kitchen,Mukuyu Secondary,Githunguri 1,February,Secondary,White,2026-02-20,Rice and Greengrams,350,326,326,0.0,0,3,12,0,0,4.0,5.0,,350,0,3,40,2026-02-20 13:00:42,2026-02-20 13:40:48,,Food was delicious,line management was organized,Number of failed taps increased from 8 to 12. Respective accounts were not topped up.,Number of successful taps decreased from 345 to 326 as some students were absent.,@Mukuyu Secondary School
Githunguri kitchen,Matuguta Secondary,Githunguri 1,February,Secondary,White,2026-02-20,Rice and Greengrams,125,125,125,0.0,0,2,3,0,3,0.0,0.0,,130,0,2,15,2026-02-20 13:10:03,2026-02-20 13:25:13,,Food was hot and delicious,"I managed the queues,they straight and orderly",Failed taps today reduced from 05 to 03,Successful taps today remained same as yesterday 125,@Njeri -Matuguta secondary school
Githunguri kitchen,Kiambururu Secondary,Githunguri 1,February,Secondary,White,2026-02-20,Rice and Greengrams,220,211,211,0.0,0,3,6,0,0,1.0,1.5,,220,0,220,25,2026-02-20 13:25:42,2026-02-20 13:50:48,,The meal was delicious students enjoyed the meal,Line management was smooth with the help of TOD,"Failed taps today was 6 compared to previous which was 3, some parents forgot to top up on time","Successful taps was 211 a decrease from previous which was 215, some parents did not top up.",@Salome-kiambururu secondary school
Githunguri kitchen,Gathangari Primary,Githunguri 2,February,Primary,White,2026-02-20,Rice and Greengrams,425,423,378,45.0,0,3,7,0,0,0.0,0.0,,430,0,3,60,2026-02-20 12:40:20,2026-02-20 13:40:30,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 13 to 7.Some parents forgot to top up on time and have urged kids to remind their parents to top up on time,Successful taps increased from 421 to 423.Kids turned up well in school and parents topped up on time.,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri kitchen,Kibichoi Primary,Ruiru-Githunguri,February,Primary,White,2026-02-20,Rice and Greengrams,235,222,197,25.0,5,2,10,0,1,6.0,4.0,,230,5,2,35,2026-02-20 12:40:15,2026-02-20 13:15:26,,The food was delicious,I managed the queue well,"The number of failed taps increased from 5 to 10, as Some parents didn't top up their accounts on time",The number of successful taps decreased from 211 to 197 due to some failed taps.,@sc kibichoi primary school
Githunguri kitchen,Miiri Secondary,Githunguri 1,February,Secondary,White,2026-02-20,Rice and Greengrams,35,32,32,0.0,0,2,3,0,0,0.0,0.65,,40,2,2,20,2026-02-20 13:10:31,2026-02-20 13:30:42,,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps decreased from 6 to 3, more parents had topped up on time","Successful taps increased from 30 to 32, more parents had topped up","@Esther,Tapper; Miiri Secondary School"
Githunguri kitchen,Miguta Secondary,Githunguri 1,February,Secondary,White,2026-02-20,Rice and Greengrams,40,38,38,0.0,0,2,1,0,0,,0.0,,40,0,2,29,2026-02-20 13:10:56,2026-02-20 13:40:06,,The food was delicious,The queue well managed,There were no failed taps as parents topped up their accounts on time,"There were 38 successful taps... increased with 1 , accounts were topped up on time","@Alex,Tapper Miguta Secondary"
Githunguri kitchen,Kanyore Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,650,646,597,49.0,3,3,19,1,4,0.0,0.0,,650,3,3,80,2026-02-20 12:10:44,2026-02-20 13:30:49,,Food was delicious,Line management was organized,Number of failed taps increased from 10 to 19 as respective accounts were not topped up.,Number of successful taps decreased from 658 to 646 as failed taps increased.,"@Haron Muiruri,SL Kanyore Primary"
Githunguri kitchen,Miiri Primary,Githunguri 2,February,Primary,White,2026-02-20,Rice and Greengrams,440,408,360,48.0,0,3,37,0,0,7.0,9.0,,425,0,3,60,2026-02-20 12:30:25,2026-02-20 13:30:30,,The food was hot and delicious,The queue was well organized and managed by the prefects and me.,Failed taps rose to 37 from 29 as parents hadn't topped up on time.,"Successful taps dropped from 441 to 408 due to an increase in failed taps and student absenteeism, despite parents topping up on time.",@SC Daniel Ng'ang'a - Miiri Primary School
Githunguri kitchen,Gathaithi Secondary,Githunguri 1,February,Secondary,White,2026-02-20,Food Was Delicious,110,116,116,0.0,0,2,8,0,1,0.0,0.0,,120,0,2,33,2026-02-20 13:12:21,2026-02-20 13:45:28,,Food was delicious,Queuing was good,We had 8 failed taps equal to yesterday's failed taps,We had 116 successful taps a rise from yesterday's 102  due to early topping up by parents,@Joseph mburu nga'ang'a
Githunguri kitchen,William Ng'Iru Secondary,Githunguri 2,February,Secondary,White,2026-02-20,Rice and Greengrams,560,558,558,0.0,0,4,18,0,2,0.0,0.0,,570,0,4,35,2026-02-20 12:40:28,2026-02-20 13:15:36,,Food was hot and delicious,Queue was manageable under supervision of both the teacher on duty and me as well,"Failed taps increased from 13 to 18, some accounts were not credited on time","Successful taps increases from 553 to 558,",@Tapper Dennis -william Ng'iru Secondary
Githunguri kitchen,Ihiga Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,170,170,157,13.0,0,2,2,0,0,0.0,0.0,,170,0,2,34,2026-02-20 12:40:41,2026-02-20 13:15:05,,Food was Enough,Queues were manageable,Failed taps were 2 the same as yesterday's which was 2.Parents didn't top up their accounts.,Successful taps was 170 an increase from yesterday's which 165.Today's turn up was higher than yesterday.,@Naomi SC-Ihiga Comprehensive
Githunguri kitchen,Kambui Primary,Githunguri 2,February,Primary,White,2026-02-20,Rice and Greengrams,270,275,225,50.0,0,2,13,0,4,0.0,0.0,,275,0,2,60,2026-02-20 12:40:27,2026-02-20 13:40:29,,The food was soo delicious. The learners enjoyed the Green Grams.,The line was well managed.,We had 13 failed taps a higher number compared to yesterday's that were 8. Most parents did not top up their accounts.,We had 225 successful taps a higher number compared to yesterday's that were 216. Most kids came for lunch although some had insufficient balances.,@Kambui Primary and Junior School
Githunguri kitchen,Ndireti Primary,Githunguri 2,February,Primary,White,2026-02-20,Rice and Greengrams,200,210,185,25.0,0,2,6,0,0,0.0,0.0,,210,0,2,59,2026-02-20 12:40:58,2026-02-20 13:40:03,,Food was delicious,Queue management was okay,I had 14 failed taps an increase compared to yesterdays 6.Parents did not top up,"We had 210 successful taps,an increase compared to yesterdays 209.Turn out was higher",@SC Sharon _Ndireti primary
Githunguri kitchen,Gatitu Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,390,400,362,38.0,1,3,9,0,1,0.0,0.0,,400,1,3,130,2026-02-20 12:20:41,2026-02-20 14:30:50,,Food was delicious...kids had missed green grams.,"Under ToD's cordinance, students were organized.",Failed taps remained constant at 9 due to parents who top up late and those who are unreachable upon placing calls.,Successful taps have increased from 354 to 362...seems that some students who never used to feed are availing to feed since most of the accounts have funds.. students turned up probing supplementary request.,@Wambui ikonya SC Gatitu comprehensive
Githunguri kitchen,Thuita Secondary,Ruiru-Githunguri,February,Secondary,White,2026-02-20,Rice and Greengrams,45,46,46,0.0,0,2,1,0,0,0.0,0.0,,50,2,2,10,2026-02-20 13:10:37,2026-02-20 13:20:44,,Food was hot and delicious,Queue management was smooth,Yesterday there were w failed tap while today there was 1 failed tap Soo there was a decrease,Yesterday there were 43 while today there were 46 successful taps there was an increase in number,@Thuita Secondary tapper
Githunguri kitchen,Riamute Primary,Githunguri 2,February,Primary,White,2026-02-20,Rice and Greengrams,330,335,302,33.0,0,3,20,0,0,0.0,0.0,,330,0,3,55,2026-02-20 12:30:50,2026-02-20 13:25:52,,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 20 failtaps a higher number than previous day which was 16 since the accounts had insufficient funds,We had 335 successful taps a lower number than previous day which was 341..since we had many insufficient funds,@sc willy- Ceb Riamute primary school
Githunguri kitchen,Kanjai Secondary,Githunguri 2,February,Secondary,White,2026-02-20,Rice and Greengrams,210,200,200,0.0,0,2,3,0,2,3.0,3.0,,205,0,2,25,2026-02-20 13:10:20,2026-02-20 13:35:27,,"The meal was delicious and sweet, students were satisfied.","Successful meal served was 200 with a decrease of 8, 4 students were absent and some didn't show up due to insufficient amounts.",Queue management was ordered by me.,We had 3 failed taps.,"@mercy, tapper, kanjai secondary"
Githunguri kitchen,Matuguta Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,485,474,437,37.0,3,3,13,0,0,3.0,3.0,,465,3,3,64,2026-02-20 12:27:05,2026-02-20 13:30:59,,Food was delicious and sweet,Queue was well managed,Failed meals were 13 a decrease of 4 taps from yesterday's 17 failed taps. Respective parents had not topped up,4:Actual meals were 474 a decrease of 6 taps from yesterday's 480 actual meals.Some students were absent,@Matuguta primary
Githunguri kitchen,Kigumo Primary,Ruiru-Githunguri,February,Primary,White,2026-02-20,Rice and Western,185,181,161,20.0,0,2,12,0,0,1.0,1.0,,180,0,2,29,2026-02-20 12:40:25,2026-02-20 13:09:29,,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 12 failed taps compared to yesterday where we had 15.This increase was led by parents not topping up their accounts.,We had 181 actual meals served compared to yesterday where we had 188.This slight decrease was led by kids missing school.,@S C PCEA Kigumo Comprehensive School
Githunguri kitchen,Gitombo Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,180,179,160,19.0,0,2,2,0,0,0.0,0.0,,180,0,2,40,2026-02-20 12:40:23,2026-02-20 13:20:29,,Food was delicious learners enjoyed eating green grams.,Queue was manageable by the help of teacher on duty.,Today failed taps was 2 an increase of 2 from 0 yesterday parents didn't top up on time.,Actual meals served today was 179 a decrease of 4 from 183 yesterday due to absenteeism and failed taps.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri kitchen,Ikinu Primary,Githunguri 2,February,Primary,White,2026-02-20,Rice and Greengrams,890,848,761,87.0,0,5,37,0,3,0.0,0.0,,850,0,5,95,2026-02-20 12:20:39,2026-02-20 13:55:52,,The food was delicious,Queue management was smooth,Failed taps increased from 31 to 37. Parents did not top up,Actual meals decreased from 901 to 848. Some learners showed up with insufficient funds and s,@SL Janet-Ikinu primary School
Githunguri kitchen,Mitahato Secondary,Githunguri 2,February,Secondary,White,2026-02-20,Rice and Greengrams,45,46,46,0.0,0,2,0,0,1,0.0,0.0,,45,0,2,10,2026-02-20 12:50:12,2026-02-20 13:00:19,,Lunch was delicious,Students showed good discipline by forming a well-organized queue,There were no failed taps today compared to yesterday's because parents topped up on time,There was an increase of 4 compared to yesterday's because failed taps reduced hence the students fed today,"@minne,Tapper Mitahato Secondary"
Githunguri kitchen,Kagema Secondary,Ruiru-Githunguri,February,Secondary,White,2026-02-20,Rice and Greengrams,230,235,235,0.0,0,2,22,0,2,0.0,0.0,,230,0,2,27,2026-02-20 13:35:28,2026-02-20 14:02:37,,Food was delicious,Queue was manageable,Fail tap was an increase of 22 while yesterday was 4,Successful tap was an increase of 235 while yesterday was 225,@Tapper Kagema secondary
Githunguri kitchen,Githiga Primary,Githunguri 1,February,Primary,White,2026-02-20,Whiterice  And Green,440,429,388,41.0,0,3,37,0,2,2.0,3.0,,430,0,3,69,2026-02-20 12:31:53,2026-02-20 13:40:57,,Food was sweet and delicious. It was well cooked  .,Line management was smooth,Failed taps increased  from 26 t0 36. Parents forgot to top up their accounts.,Actual meals i  decreased  from 435 to 429.turn out decreased.,@SC - Githiga Comprehensive
Githunguri kitchen,Githima Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,275,278,249,29.0,1,2,2,0,4,0.0,0.0,,280,4,2,70,2026-02-20 12:30:38,2026-02-20 13:40:41,,The meal was delicious,"With the help of the deputy headteacher, queue management was smooth and orderly.",We had 2 failed taps which is an increase from yesterday's 0 failed taps.2 parents didn't top up on time.,We had 278 actual meals served which is a decrease from yesterday's 280 actual meals served.This was caused by the two parents who  didn't top up on time.,@Brenda kamawe Githima primary and junior secondary school
Githunguri kitchen,Gathaithi Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,485,500,444,56.0,0,3,18,0,0,0.0,0.0,,500,0,3,60,2026-02-20 12:40:38,2026-02-20 13:40:43,,Food was great,Queue was well managed with the help of one teacher.,Failed taps increased from 15 to 18. Parents failed to top up accounts on time,Actual meals served increased from 488 to 500. More kids showed up for lunch today.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri kitchen,Thuita Primary,Ruiru-Githunguri,February,Primary,White,2026-02-20,Rice and Greengrams,220,226,192,34.0,0,2,6,0,0,0.0,0.0,,220,0,2,65,2026-02-20 12:20:28,2026-02-20 13:25:32,,Food was delicious,Queue management was smooth,Number of failed increased from 3 to 6 because some parents forgot to top up,Number of actual meals increased from 220 to 226 because we had Green grams today in the menu,@SC Thuita Comprehensive school
Githunguri kitchen,Njunu Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,270,275,246,29.0,0,2,2,0,0,0.0,0.0,,275,0,2,60,2026-02-20 12:40:12,2026-02-20 13:40:16,,Food was delicious,Line transition was well managed,We had a decrease from 5 to 2,We had an increase with 1,@Sc Elizabeth -Njunu primary school
Githunguri kitchen,Kanjai Primary,Githunguri 2,February,Primary,White,2026-02-20,Rice and Greengrams,430,430,374,56.0,0,3,17,0,1,0.0,0.0,,440,0,3,60,2026-02-20 12:40:42,2026-02-20 13:40:47,,Food was delicious and enough.,The queue was well managed.,"There was an increase in number from 10 to 17,most accounts had insufficient funds.",There was a decrease in number from 434 to 430 the kids did not show up for lunch.,@Immaculate-SC Kanjai Primary
Githunguri kitchen,Nyaga Secondary,Githunguri 2,February,Secondary,White,2026-02-20,Rice and Greengrams,390,343,343,0.0,0,3,81,0,0,14.0,16.0,,390,0,3,50,2026-02-20 12:40:10,2026-02-20 13:30:17,,The food was hot and delicious,Line was manageable,"Had a rise from 28 to 81,, most accounts had no funds","Had a drop from 380 to today's 343,,, accounts had no funds",@Hellen Tapper P.C.E.A Nyaga Senior School
Githunguri kitchen,Kiawairia Secondary,Githunguri 1,February,Secondary,White,2026-02-20,Rice and Greengrams,55,52,52,0.0,0,2,3,0,0,1.0,1.0,,55,0,2,12,2026-02-20 13:22:53,2026-02-20 13:35:02,,"Food was delicious, appetizing and hot",Line management was transitioning good assisted by TOD,Number of failed taps remained 3 the same as of yesterday parents didn't top up their accounts on time,Number of actual meals remained 52 the same as of yesterday all the students haven't reported back to school,@Patrick Kariuki Kiawairia secondary school Tapper
Githunguri kitchen,Ngewa Primary,Githunguri 2,February,Primary,White,2026-02-20,Rice and Greengrams,310,301,270,31.0,0,2,16,0,1,2.0,3.0,,310,0,2,88,2026-02-20 12:00:58,2026-02-20 13:29:00,,The food was delicious,Queue was transitioning well from class to class,We had 16 failed taps today which is an increase from 15 yesterday,We had 301 actual meals served today which is a decrease from 303 yesterday,@Ngewa primary school.
Githunguri kitchen,Kiambururu Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,290,280,249,31.0,0,3,3,1,1,3.0,4.0,,280,0,3,70,2026-02-20 12:20:18,2026-02-20 13:30:21,,The food was hot and delicious.The kids enjoyed,Line management was smooth and y,Failed taps decreased from 8 to 3.Most parents had topped up on time,Actual meals served decreased from 298 to 280.Student turn out is usually lower on Friday,@Kiambururu Comprehensive School
Githunguri kitchen,Gathugu Primary,Ruiru-Githunguri,February,Primary,White,2026-02-20,Rice and Greengrams,275,265,241,24.0,0,2,4,0,1,7.0,3.0,,265,0,2,75,2026-02-20 12:30:30,2026-02-20 13:45:38,,Food was yummy,Queue was orderly,Actual meals served today decreased from 276 to 265 few kids opted not to feed with us today,"We had 4 failed taps, few parents forgot to top up the accounts on time",@SC Gathugu Comprehensive School
Githunguri kitchen,Komothai Primary,Githunguri 2,February,Primary,White,2026-02-20,Rice and Greengrams,195,188,172,16.0,0,2,5,0,1,5.0,2.0,,190,0,2,65,2026-02-20 12:30:49,2026-02-20 13:35:54,,Food was tantalizing,Kids were organized and punctual,"Failed taps increased from 1 to 5, parents forgot to top up","Actual meals decreased from 196 to 188, some kids were absent",@SC Komothai Comprehensive
Githunguri kitchen,Gathiruini Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,250,235,208,27.0,0,2,8,0,0,7.0,5.0,,240,0,2,60,2026-02-20 12:30:24,2026-02-20 13:30:41,,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 8  an increase from 4 this is because parents didn't top up their accounts on time,Actual meals served today were 235 a decrease 250 this is because most students were absent today,@Catherine Wanjiru
Githunguri kitchen,Gataka Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,295,298,269,29.0,0,2,10,0,0,0.0,0.0,,290,0,2,63,2026-02-20 12:36:51,2026-02-20 13:40:00,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps dropped from 13 to 10, some accounts had insufficient balances","The number of actual meals rose from 292 to 298, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri kitchen,Kiawaiguru Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,235,223,200,23.0,1,2,4,0,0,3.0,4.0,,225,1,2,60,2026-02-20 12:20:00,2026-02-20 13:20:00,,Pupils enjoyed the meal,Queue transitioned from class to class.,Failed taps increased from yesterday’s 2 to today 4.Parents didn’t top up .,Actual meals served decreased from yesterday’s 228 to today 223.Some of the pupils were absent.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
Githunguri kitchen,Mathanja Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,205,205,182,23.0,0,2,2,0,0,10.0,0.0,,210,0,2,75,2026-02-20 12:15:52,2026-02-20 13:30:58,,food was delicious,I managed the queue without any assistance,today we had 2 failed taps a decrease by 1 compared to yesterday. one parent topped up on time.,today we had 205 actual meals served a decrease compared to yesterday 207. some kids were absent today.,@mathanja primary school
Githunguri kitchen,Gatina Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Greengrams,470,482,411,71.0,0,3,12,2,2,0.0,0.0,,475,0,3,65,2026-02-20 12:35:54,2026-02-20 13:40:57,,Kids have enjoyed the meal,Line was smooth and orderly,"Failed taps were 12 a increase compared to yesterday's number of 9,some parents didn't manage to credit accounts on time.","Actual meal served were 482 an increase compared to yesterday's number of 473, this was due to high turn up and more accounts had sufficient funds.During exams time turn up is always higher.",@Kang'ethe Dennis
Githunguri kitchen,Gikang'A Kageche Secondary,Githunguri 1,February,Secondary,White,2026-02-20,Rice and Greengrams,305,304,304,0.0,0,3,19,0,7,0.0,0.0,,310,0,3,20,2026-02-20 13:10:07,2026-02-20 13:30:11,,Food was delicious,Queue was well managed by the help of Teacher on Duty,Today's failed taps increased from 15 to 19.Parents forgot to top up on time,Today's successful tap increased from 295 to 304.Turn out was good,@Pauline Gatimu
Kiambu kitchen,Kibathi Primary,Kiambu Regions,February,Primary,,2026-02-20,,720,663,599,,0,5,62,0,2,0.0,20.0,,750,0,5,79,2026-02-20 12:05:54,2026-02-20 13:25:13,Students are replacing their tags and topping up in time.,Food was hot and delicious.,Queue was well managed by the help of the teacher on duty.,Failed taps increased from 46 to 62.,Successful taps increased from 545 to 603.,@Jackline Otieno
Kiambu kitchen,Kiababu Primary,Githunguri 1,February,Primary,White,2026-02-20,Rice and Western,262,257,257,27.0,0,2,13,0,0,0.0,0.0,0.0,270,0,2,70,2026-02-20 12:20:08,2026-02-20 13:30:16,"Am projecting 270 since today we had 13 failed taps and 257 successful taps, hoping every parent will top up",The Food was hot and delicious,Line was well managed,Today I had 13 failed taps,Successful taps were 257,@ANTHONY
Kiambu kitchen,Njenga Karume Primary,Kiambu Regions,February,Primary,,2026-02-20,,208,192,176,,0,3,19,0,0,1.0,2.0,,210,0,3,40,2026-02-20 12:40:00,2026-02-20 13:20:05,Expecting a better turnout on monday.,7 kids with sufficient balances came back back for second serving,Queue was well managed by techer on duty,Failed taps increased from 16 to 19 as many parents hadn't topped up,Successful taps decreased from 189 to 176 as many parents hadn't topped up.,@Eliud Nderu Sc Njenga karume comprehensive
Kiambu kitchen,St. Augustine Gatono Primary,Kiambu Regions,February,Primary,,2026-02-20,,170,161,144,,2,3,6,0,2,1.0,2.0,,180,2,3,60,2026-02-20 12:30:22,2026-02-20 13:30:03,Expecting higher turn out tomorrow,Food was delicious,The queue was well managed,Failed taps decreased from 11 to 6 as parents topped up on time,Successful taps decreased from 171 to 161 because of absenteeism of kids,@Anne Njoroge -SC St.?Augustine
Kiambu kitchen,St. Joseph Gathanga Secondary,Kiambu Regions,February,Secondary,,2026-02-20,,55,29,29,,0,3,2,0,0,0.0,0.0,,55,0,3,5,2026-02-20 13:15:41,2026-02-20 13:20:45,We expect a high turnout on Monday,Food was hot and delicious.,The Queue was well managed by the TOD.,The number reduced from 4 to 2 becausethe students paid.,The number reduced from 51 to 29 because many students went  for games.,@Oness Tapper St. Joseph high-school Gathanga
Kiambu kitchen,Cianda Secondary,Kiambu Regions,February,Secondary,White,2026-02-20,Rice and Western,145,130,129,1.0,0,3,8,0,1,4.0,5.0,0.0,145,0,3,25,2026-02-20 13:20:07,2026-02-20 13:45:18,Expecting a higher turn out on Monday,Food was hot and delicious,Queue well managed,Failed taps decreased from 17 to 8,Successful taps decreased from 133 to 129,@Valentine -Tapper Cianda Secondary
Kiambu kitchen,Kawaida Secondary,Kiambu Regions,February,Secondary,White,2026-02-20,Rice and Western,95,58,58,0.0,5,3,1,0,0,1.2,1.4,0.0,100,5,3,20,2026-02-20 13:20:02,2026-02-20 13:40:06,We expect a higher turneout on Monday since the students will be starting their midterm exams,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from3  to 1students attended games today,Successful taps successful taps decreased from 89 to 58 students attend games today,@Njeri kawaida secondary school
