Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Kiambu kitchen,Mungai Chengecha Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,600,628,556,72.0,0,3,32,0,1,0.0,0.0,0.0,600,0,3.0,70,2026-02-18 12:45:32,2026-02-18 13:55:36,Expecting a higher turn up tomorrow,Food was delicious,Queue was managed by the teacher on duty,"Increase in failed taps from 23 to 32 , having mangoes today attracted alot of kids even those who had insufficient balances","Increase in successful taps from 586 to 628 , mangoes attracted kids increasing the numbers",@sc mungai c pry
Kiambu kitchen,Riara Secondary,Kiambu Regions,February,Secondary,White,2026-02-18,Rice and Western,115,110,110,0.0,0,2,8,0,0,0.0,0.0,0.0,110,0,2.0,30,2026-02-18 13:30:00,2026-02-18 14:00:00,We expect a good a turnout,Food was delicious,Students served Mangoes today,Successful taps increased to 110 from yesterdays 109,Failed taps increased to 8 from yesterdays 4,@Tapper Riara Sec
Kiambu kitchen,St. Peters Ndumberi Secondary,Kiambu Regions,February,Secondary,White,2026-02-18,Rice and Western,530,502,490,12.0,0,4,18,1,7,1.0,1.0,0.0,510,0,4.0,45,2026-02-18 13:00:06,2026-02-18 13:45:14,Expecting the above projection.,The food was very delicious,There was an easy queue management,Today's failed taps were 18 compared to yesterdays which was 11.This is because some parents didn't top up.,Today's successful taps were 490 compared to yesterdays which was 461.This is because there was an increase in the turn out.,@St Peters Ndumberi secondary
Kiambu kitchen,Gathanji Secondary,Githunguri 2,February,Secondary,White,2026-02-18,Rice and Western,70,59,59,0.0,0,2,4,0,1,3.3,3.8,0.0,62,0,2.0,10,2026-02-18 13:20:04,2026-02-18 13:30:33,We expect a higher turnout tomorrow.,Food was sweet and delicious,The queue was well managed by the teacher on duty.,There was an increase in the number of failed taps  from 3 yesterday to  4 today since  parents did not  top up their accounts.,There was no change  in successful taps  from  59 to 59 since there were more failed taps  today.,@Purity _ tapper Gathanji sec.
Kiambu kitchen,Gicoco Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,400,421,371,50.0,0,3,22,0,1,0.0,0.0,0.0,370,0,3.0,85,2026-02-18 12:20:09,2026-02-18 13:45:15,Kids will be completing exams so turn up might be lower,Food was delicious,Queue was manageable,Failed taps reduced from 29 to 22 parents topped up,Successful taps increased from 324 to 371 turn up was high since we had mangoes today,@Anne (SC) Gicoco comprehensive
Kiambu kitchen,Ting'Ang'A Secondary,Kiambu Regions,February,Secondary,White,2026-02-18,Rice and Western,130,128,121,7.0,0,4,13,0,1,0.0,0.0,0.0,120,0,4.0,19,2026-02-18 13:30:57,2026-02-18 13:50:14,Hopping for a better turn out,The food was hot and delicious,Queue was neat and manageable,Today's failed taps were 13 which was an increase from yesterdays failed taps due to insufficient funds,Today's Successful taps were 121 which was an increase from yesterdays taps due to mangoes motivations which led to higher turn outs,@Brenda Kamau Tapper Ting'ang'a Secondary school
Kiambu kitchen,Karia Secondary,Githunguri 2,February,Secondary,White,2026-02-18,Rice and Western,60,41,41,0.0,3,2,2,0,2,5.0,6.0,0.0,50,5,2.0,15,2026-02-18 13:15:15,2026-02-18 13:30:25,We expect a higher turnout tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has remained the same 02,The number of successful taps has decreased from 43 to 41,@Simon Tapper Karia secondary
Kiambu kitchen,Kiambaa Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,280,264,247,17.0,0,3,28,0,2,0.0,0.0,0.0,280,0,3.0,60,2026-02-18 12:35:31,2026-02-18 13:35:38,Expecting ahigher projection as parents continue to pay,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps increased from 23 to 28 due to delay In payments,Successful taps increased from 257 to 264 due to early payment,@Tabitha wairimu
Kiambu kitchen,Kiairia Secondary,Githunguri 2,February,Secondary,White,2026-02-18,Rice and Western,60,52,52,0.0,0,2,1,0,2,0.0,0.0,0.0,55,0,2.0,17,2026-02-18 13:13:32,2026-02-18 13:30:59,I expect a higher number tomorrow,The food was delicious,Line management was good,Failed tap decreased from 2 to 1,Successful taps increased from 48 to 52 students were present,@Janet tapper kiairia secondary
Kiambu kitchen,Ting'Ang'A Model,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,410,451,397,54.0,0,3,16,1,2,0.0,0.0,0.0,400,0,3.0,100,2026-02-18 12:20:06,2026-02-18 14:00:12,We expect our numbers to decrease as we do won't be having any fruit.,Food was delicious,We had neat queues,"Our failed taps Increased from 14 to 16,,most parents didn't top up on time","Our Successful taps increased from 332 to 397,,kids turn out was impressive as we had.mangoes today.",@Faith Mueni (SC) Ting'ang'a model.
Kiambu kitchen,Lioki Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,180,150,132,18.0,0,2,3,0,0,8.0,9.0,0.0,150,0,2.0,60,2026-02-18 13:00:34,2026-02-18 14:00:44,we expect a better turn out tomorrow,food was hot and delicious,queue was well done with the help of the Teacher on duty,failed taps Increased by 1 as the parents forgot to top up their accounts,successful taps have increased by 3 kids as their parents topped up their accounts in good time,@SC Phoebe - Lioki Primary school
Kiambu kitchen,Githunguri Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,480,473,437,36.0,0,3,19,0,0,0.0,0.0,0.0,460,0,3.0,50,2026-02-18 12:40:18,2026-02-18 13:30:22,We expect an increase in turn up as the exams are ongoing,Food was good,Line was managed with the help of TOD,"Failed taps remain 19 constant as of yesterdays,,,respective parents didn't manage to top up on time","Successful taps were 437 a slight decrease from yesterday's 438,,turn up was abit low",@SC- Githunguri Comprehensive
Kiambu kitchen,Kawaida Secondary,Kiambu Regions,February,Secondary,White,2026-02-18,Rice and Western,105,89,89,0.0,5,3,8,0,0,0.5,0.6,0.0,100,5,3.0,19,2026-02-18 13:20:55,2026-02-18 13:40:00,We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 2 to 8 parents topped up late,Successful taps remained the same as yesterday 89 parents topped up late,@Njeri kawaida secondary school
Kiambu kitchen,Ack Riabai Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,370,390,346,44.0,0,3,22,0,22,0.0,0.0,0.0,360,0,3.0,100,2026-02-18 12:20:37,2026-02-18 14:00:43,Projecting a lower number because kids don't show up when there's no fruits.,The food was delicious.,Kids know how to queue on their own,Failed taps today is 22 compared to yesterday's 11. Parents didn't top up their kids account.,Successful taps today is 346 compared to yesterday's 315. The numbers increased because of Mangoes the kids turn out was great.,@Camilla (SC) ACK RIABAI PRIMARY
Kiambu kitchen,Cianda Secondary,Kiambu Regions,February,Secondary,White,2026-02-18,Rice and Western,150,143,142,1.0,0,3,15,0,0,0.0,0.0,0.0,150,0,3.0,20,2026-02-18 14:10:44,2026-02-18 14:30:59,Expecting a higher turn out tomorrow,Food was hot and delicious,Queue well managed,Failed taps increased from 11 to 15,Successful taps decreased from 145 to 142,@Valentine -Tapper Cianda Secondary
Kiambu kitchen,Kawaida Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,1150,1148,1103,45.0,0,6,34,0,3,0.0,0.0,0.0,1155,0,6.0,49,2026-02-18 12:30:55,2026-02-18 13:20:00,Expecting higher turnout tomorrow since there will be Mangos,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 31 to 34 due to late payment,Actual meals increased from 1143 to 1148 due to higher turnout,@JULIA-SL KAWAIDA COMPREHENSIVE
Kiambu kitchen,Hgm Ting'Ang'A Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,600,582,576,6.0,0,3,36,1,5,0.0,0.0,0.0,560,0,3.0,110,2026-02-18 12:20:15,2026-02-18 14:10:17,Expecting this number,Food was hot and delicious,Queue management was good,Failed taps decreased from 41 to 36. Some parents topped up on time.,Actual meals served increased from to 582 due to Mangoes in the menu.,@SL Ting'ang'a HGM Primary
Kiambu kitchen,Gathanji Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,360,323,296,27.0,0,3,22,0,3,9.0,11.0,0.0,330,0,3.0,84,2026-02-18 12:36:31,2026-02-18 14:00:40,We have projected 330 expecting parents to make payments on time,The food was delicious and nutritious,Queue was well managed,Failed taps were 22 an increase from 9 parents didn't top up on time,Successful taps were 296 a decrease from 302 due to students been absent and parents also didn't top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
Kiambu kitchen,Riara Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,225,212,198,14.0,0,2,9,0,0,1.0,2.0,0.0,215,0,2.0,70,2026-02-18 12:20:56,2026-02-18 13:30:44,We expect a good turn out,Food was delicious,Easy queue management,Failed taps have increased from 8 to 9 some parents are still failing to top up,Successful taps have decreased with one kid from 213 to 212,@Jeniffer -(SC) Riara primary school
Kiambu kitchen,Hgm Ting'Ang'A Secondary,Kiambu Regions,February,Secondary,White,2026-02-18,Rice and Western,95,90,87,3.0,0,2,6,0,0,0.0,0.0,0.0,95,0,2.0,10,2026-02-18 13:00:46,2026-02-18 13:10:55,Projection was not met,Food was delicious,Excellent queue management,Failed taps increased from 4 to 6 due to untimely top-ups,Actual meals served decreased from 97 to 90 due to absentees,@Tapper-Hgm Ting'ang'a Sec Sch
Kiambu kitchen,Kiababu Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,270,258,230,28.0,0,2,7,0,0,3.0,4.0,0.0,260,0,2.0,51,2026-02-18 12:39:13,2026-02-18 13:30:19,Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 9 to 7 as some parents did not manage to pay on Time,Successful taps decreased from 259 to 258 as some parents did not manage to pay on Time,@kiaibabu primary school
Kiambu kitchen,Ngemwa Secondary,Githunguri 2,February,Secondary,White,2026-02-18,Rice and Western,225,230,230,0.0,0,3,11,1,4,0.0,0.0,10.0,220,0,3.0,70,2026-02-18 12:40:03,2026-02-18 13:50:17,Students with insufficient balances will top up their accounts on time,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps increased from 5 to 11, students with insufficient balances reminded to top up their accounts","Number of successful taps increased from 208 to 230, students with insufficient balances topped up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
Kiambu kitchen,Karia Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,475,379,334,45.0,5,3,8,0,1,24.0,29.0,0.0,475,6,3.0,55,2026-02-18 12:30:27,2026-02-18 13:25:38,We expect a higher turn out tomorrow,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 10 to 8 due to early payments,Successful taps decreased from 414 to 334 due to a lower turn out since some kids went for music festival,@Mary SC PCEA Karia comprehensive
Kiambu kitchen,Kiairia Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,240,221,202,19.0,3,2,2,0,2,1.0,1.0,0.0,225,3,2.0,29,2026-02-18 13:00:55,2026-02-18 13:30:05,We expect all kids to be present and and accounts to be updated.,The food was delicious kids enjoyed having mangoes.,Queue was orderly.,Failed taps decreased from 3 to 2. Respective parents didn't topup their accounts.,Successful taps increased from 197 to 202. More accounts were updated.,@SC Lilian - Kiairia comprehensive
Kiambu kitchen,Ak Magugu Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,420,421,379,42.0,0,3,9,1,7,0.0,0.0,0.0,410,0,3.0,60,2026-02-18 12:20:16,2026-02-18 13:20:23,We expect a low turnout since there will be no mangoes,The food was delicious . The kids enjoyed the mangoes,The queue was orderly,The number of failed taps reduced from 12 to 9. Respective accounts had not been topped up,The number of successful taps increased from 341 to 379. There was a high turnout because of the mangoes,@SC Margaret Maigua - Ak magugu comprehensive
Kiambu kitchen,Chief Wandie Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,380,425,382,43.0,0,1,18,0,0,0.0,0.0,0.0,350,0,1.0,80,2026-02-18 12:40:00,2026-02-18 14:00:00,"Projecting 350, expecting a lower turnout than today since there will be no mangoes.",Food was hot and delicious,Line management was excellent,18 failed taps compared to yesterday’s 15 a slight increase due to insufficient balances,"425 actual meals served compared to 357 yesterday, an increase because today’s menu had mangoes",@Washeke-SC-Chief Wandie Pri
Kiambu kitchen,Ngemwa Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,230,223,199,24.0,0,2,3,0,2,0.0,0.0,0.0,210,0,2.0,50,2026-02-18 12:35:05,2026-02-18 13:25:09,We anticipate a lower turnup as there will be no mangoes.,Food was delicious,Line management was successful,Failed taps decreased from 5 to 3. Most parents topped up on time.,Meals served increased from 212 to 223. The increase was brought about by mangoes in the menu.,@SC Lucy - Ngemwa primary
Kiambu kitchen,Loreto Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,430,425,383,42.0,0,3,21,0,0,1.25,1.5,0.0,415,0,3.0,80,2026-02-18 12:40:31,2026-02-18 14:00:42,Tomorrow I have kids going for drama number is yet to be know.,Food was delicious,Queue was well managed,Increase in failed taps from 9 to 21 most parents were let in payments,Increase in actual taps from 413 to 425 due availability of mangoes and some parents topped up early,@Fiona SC Loreto primary
Kiambu kitchen,Ciiko Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,980,1004,934,70.0,0,5,15,0,5,0.0,0.0,0.0,975,0,5.0,70,2026-02-18 12:30:46,2026-02-18 13:40:54,Tomorrow kids who were out today will be back tomorrow . But the number is expected to go back to normal this projecting 975.,Food was hot and delicious,Queue was managed by teacher on duty.,Failed taps decrease from 28 to 15,Actual meals increased from 965 to 1004. This is due to menus having mangoes,@Ciiko Comprehensive school -SL- Samy Migwi
Kiambu kitchen,Gatatha Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,180,164,135,29.0,0,2,9,0,0,4.0,4.8,0.0,165,0,2.0,35,2026-02-18 12:55:27,2026-02-18 13:30:34,We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 5 to 9 due to late payments,Actual meals served have increased from 159 to 164 due to additional payment,@Mourine mwangi-SC Gatatha primary
Kiambu kitchen,Lioki Secondary,Githunguri 2,February,Secondary,White,2026-02-18,Rice and Western,200,183,183,0.0,0,3,8,0,2,5.1,5.95,0.0,185,0,3.0,35,2026-02-18 13:20:23,2026-02-18 13:55:29,We envision a higher,The food was good,Queue was managed,Failed taps increase by 1 parents had not topped up their account,Successful taps increase by 2 parents topped up their account,@Ann Tapper St. Vincent secondary
Kiambu kitchen,St. Joseph Riabai Secondary,Kiambu Regions,February,Secondary,White,2026-02-18,Rice and Western,135,123,123,0.0,0,3,8,0,1,3.0,1.5,0.0,125,0,3.0,39,2026-02-18 12:30:56,2026-02-18 13:10:00,We expect more students,The food was delicious,The line was well managed,Failed taps decreased this is because some students topped up their accounts,Successful taps decreased from 125 to 123 this is because some students had insufficient funds,@Kwamboka (T) St.?joseph riabai secondary
Kiambu kitchen,Kahunira Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,760,730,663,67.0,0,4,18,0,5,0.0,0.0,0.0,750,0,4.0,55,2026-02-18 12:40:18,2026-02-18 13:35:20,Normal school program.,"Food was well prepared,hot & delicious.",Queue management was well executed by teacher on duty.,"Failed taps increased slightly from 15 to 18, respective parents didn't top up.","730 actual meals served today,a decrease from 740 served yesterday, turn out was low today.",@Mwangi Mary Kahunira Comprehensive
Kiambu kitchen,Kamondo Secondary,Githunguri 2,February,Secondary,White,2026-02-18,Rice and Western,135,127,127,0.0,0,2,2,0,1,0.0,0.0,0.0,135,0,2.0,30,2026-02-18 13:30:43,2026-02-18 14:00:47,Expecting a greater turn out and also insufficient  accounts to be topped  up,Food was tasty,Queue management was well managed with the help of TOD,Decrease from 4 to 2 as some accounts were topped up on time,Increase from 113 to 127 as turn out today was high than  yesterday's since mid term examinations have started,"@Esther, Tapper kamondo secondary school"
Kiambu kitchen,Kibubuti Primary,Kiambu Regions,February,Primary,White,2026-02-18,Rice and Western,560,596,541,55.0,0,3,41,1,1,0.0,0.0,0.0,560,0,3.0,115,2026-02-18 12:25:43,2026-02-18 14:20:49,We expect numbers to reduce a bit since there's no mangoes,Food was delicious,Line management was okay,Failed taps increased from 21 to 41 due to insufficient accounts,Actual meals increased from 548 to 596 we had a good turnout because of mangoes,@Maureen mwaura SC kibubuti pry
Kiambu kitchen,Mukua Secondary,Githunguri 2,February,Secondary,White,2026-02-18,Rice and Western,90,85,85,0.0,0,2,6,0,3,0.0,0.0,0.0,90,0,2.0,733,2026-02-18 01:16:57,2026-02-18 13:30:07,All students will be present and they will tap since they will start their mid term exams tomorrow,Food was good,I managed the queue smoothly,Failed taps increased from 1 to 6.most parents didn't top up on time,Successful taps increased from 77 to 85.most students tapped since there were mangoes,@Mukua secondary
Kiambu kitchen,Njenga Karume Primary,Kiambu Regions,February,Primary,,2026-02-18,,210,218,203,,0,3,17,1,0,0.0,0.0,,220,0,3.0,60,2026-02-18 12:40:44,2026-02-18 13:40:49,Our numbers are growing.,No kids came back for second serving,Queue was well managed by techer on duty,Failed taps increased to 17 as some parents hadn't topped up,Successful taps increased from 197 to 203 as more kids turned out,@Eliud Nderu Sc Njenga karume comprehensive
Kiambu kitchen,St. Augustine Gatono Primary,Kiambu Regions,February,Primary,,2026-02-18,,190,183,163,,2,3,7,0,0,0.0,0.0,,190,2,3.0,60,2026-02-18 12:30:30,2026-02-18 13:30:36,Expecting higher turn out tomorrow,Food was delicious,The queue was well managed,Failed taps increased from 4 to 7 as some parents didn't top up,Successful taps decreased from 171 to 163 as parents didn't top up,@Anne Njoroge -SC St.?Augustine
