Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Kiambu kitchen,Lioki Primary,Githunguri 2,February,Primary,White,2026-02-16,Rice and Beans,145,137,117,20.0,0,2,4,0,4,2.0,2.0,0.0,145,0,2.0,50,2026-02-16 13:00:21,2026-02-16 13:50:31,we expect a better turn out as the kids will remind their parents to top up their accounts by tomorrow,food was hot and delicious. The kids really enjoyed the meal.,queue management was well done as I put up a policy of  coming to feed class by class,failed taps remained 4 as compared to friday as the parents still did not top up their kids accounts,successful taps reduced by 3 as the turn out was lower since I emphasised on tag replacement as agreed during last week's meeting so as to reduce the manual deductions,@SC Phoebe - Lioki Primary school
Kiambu kitchen,Riara Secondary,Kiambu Regions,February,Secondary,White,2026-02-16,Rice and Beans,105,97,97,0.0,0,2,4,0,0,0.0,0.0,0.0,105,0,2.0,30,2026-02-16 13:30:32,2026-02-16 14:00:33,We expect a good turnout,Easy queue management,TOD helped with managing students,Successful taps increased to 97 from Friday's 92,Failed taps decreased to 4 from Friday's 6,@Tapper Riara Sec
Kiambu kitchen,Gathanji Primary,Githunguri 2,February,Primary,White,2026-02-16,Rice and Beans,320,319,293,26.0,0,3,3,0,2,0.0,0.0,0.0,320,0,3.0,75,2026-02-16 12:30:03,2026-02-16 13:45:12,We have projected 320 expecting parents to make payments on time,The food was delicious and nutritious,Queue was well managed,Failed taps were 3 a decrease from 15 parents did top up on time,Successful taps were 293 an increase from 287 parents did top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
Kiambu kitchen,Loreto Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,425,403,357,46.0,0,3,21,0,1,5.5,6.6,0.0,415,0,3.0,60,2026-02-16 12:30:20,2026-02-16 13:30:38,"20 kids see going for music ,at  st Peter's Catholic Church they won't tap with us",Food was delicious,Queue was well managed,Decrease in failed taps compare to Friday from 23 to 21 a slightly increase some parents topped up.,Decrease in actual taps compared to Friday from 423 to 403 some kids didn't come to tap and some are absent today.,@Fiona SC Loreto primary
Kiambu kitchen,Hgm Ting'Ang'A Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,545,546,540,6.0,0,5,46,0,2,0.0,0.0,0.0,550,0,5.0,110,2026-02-16 12:20:10,2026-02-16 14:10:12,Expecting more parents to top up,Food was hot and delicious,Queue management was good,Failed taps decreased from 59 to 46. Some parents responded to topping up.,Actual meals served increased from 530 to 546 due to lower failed taps.,@SL Ting'ang'a HGM Primary
Kiambu kitchen,Gatatha Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,160,158,134,24.0,0,2,13,0,0,0.5,0.6,0.0,160,0,2.0,25,2026-02-16 12:55:34,2026-02-16 13:20:41,We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 11 to 13 due to late payments,Actual meals served have decreased from 160 to 158 due to parents not topping up,@Mourine mwangi-SC Gatatha primary
Kiambu kitchen,Kawaida Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,1100,1100,1051,49.0,0,6,46,3,6,0.0,0.0,0.0,1100,0,6.0,75,2026-02-16 12:40:19,2026-02-16 13:55:26,Expecting higher turnout since kids are holding exams,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps decreased from 52 to 46 due to early payment,Actual meals increased from 1086 to 1100 due to early payment,@JULIA-SL KAWAIDA COMPREHENSIVE
Kiambu kitchen,Ciiko Primary,Githunguri 1,February,Primary,White,2026-02-16,Rice and Beans,970,973,899,74.0,0,5,14,0,4,0.0,0.0,0.0,985,0,5.0,59,2026-02-16 12:30:56,2026-02-16 13:30:20,We expect an increase in turnout and also failed taps to decrease thus projecting 12 more students.,Food was hot and delicious.,Queue was managed by teacher on duty.,Failed taps decreased from 17 to 14.,Successful taps increased from 960 to 973.,@Ciiko Comprehensive school -SL- Samy Migwi
Kiambu kitchen,Githunguri Tech Secondary,Githunguri 1,February,Secondary,White,2026-02-16,Rice and Beans,232,217,217,0.0,0,2,6,0,4,4.0,5.0,0.0,228,0,2.0,30,2026-02-16 13:30:06,2026-02-16 14:00:14,We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable by teacher on duty,Failed taps today 6 which is a increase compared from 3 to 6 parents didn't top up,The actual meal served today was 217 which is increase compared from 210 to 217 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
Kiambu kitchen,Kiairia Secondary,Githunguri 2,February,Secondary,White,2026-02-16,Rice and Beans,60,50,50,0.0,0,2,1,0,0,0.0,0.0,0.0,55,0,2.0,17,2026-02-16 13:13:18,2026-02-16 13:30:28,I expect a higher number tomorrow,Food was delicious,Students arranged themselves in good order,Today failed tap was 1,Successful taps today was 50 some students sent home to get the K C P E certificate,@Janet tapper kiairia secondary
Kiambu kitchen,Githunguri Primary,Githunguri 2,February,Primary,White,2026-02-16,Rice and Beans,460,450,413,37.0,0,3,19,1,3,3.0,3.0,0.0,450,0,3.0,45,2026-02-16 12:40:21,2026-02-16 13:25:26,We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 19 an increase from Friday's 17,,,respective parents didn't manage to top up on time","Successful taps were 413 a decrease from Friday's 430,,,low turn up",@SC- Githunguri Comprehensive
Kiambu kitchen,Cianda Secondary,Kiambu Regions,February,Secondary,White,2026-02-16,Rice and Beans,140,130,129,1.0,0,3,7,0,0,3.0,3.5,0.0,140,0,3.0,26,2026-02-16 13:20:07,2026-02-16 13:45:37,Expecting a higher turn out tomorrow,Food was hot and delicious,Queue well managed,Failed taps decreased from 9 to 7,Successful taps increased from 126 to 129,@Valentine -Tapper Cianda Secondary
Kiambu kitchen,Kiambaa Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,230,224,211,13.0,0,3,20,0,0,0.0,0.0,0.0,230,0,3.0,54,2026-02-16 12:35:09,2026-02-16 13:29:16,Expecting ahigher projection since kids have started their midterm exam,Food was hot and delicious,Queue was hot and delicious,Failed taps decreased from 24 to 20due to delay in payments,Successful taps increased from 210 to 224 due to high turnout and early payments,@Tabitha wairimu
Kiambu kitchen,Riara Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,210,205,188,17.0,0,2,11,1,0,0.0,0.0,0.0,190,0,2.0,70,2026-02-16 12:20:21,2026-02-16 13:30:27,"Am projecting 190 because 25 students are going tomorrow for music festivals at HGM , They will also feed with us at HGM",Rice and Beans,Easy queue management,Failed taps have increased from 10  to 11 some parents are still not topping up,Successful taps have reduced from 189 to 188 this is because of increase in failed taps,@Jeniffer -(SC) Riara primary school
Kiambu kitchen,St. Joseph Riabai Secondary,Kiambu Regions,February,Secondary,White,2026-02-16,Rice and Beans,120,120,120,0.0,0,3,6,0,1,0.0,0.0,0.0,130,0,3.0,30,2026-02-16 12:30:47,2026-02-16 13:00:57,We expect more students,The food was delicious,The line was well managed,Failed taps decreased from 11 to 6 some students topped up their accounts,Successful taps increased from 90 to 120 most students resumed to school,@Kwamboka (T) St.?joseph riabai secondary
Kiambu kitchen,Gicoco Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,360,341,294,47.0,0,3,23,0,0,5.0,6.0,0.0,360,0,3.0,110,2026-02-16 12:20:28,2026-02-16 14:10:35,Anticipating that kids will,Food was delicious,Queue was manageable,Failed taps increased from 22 to 23 parents didn't remember to top up on time,Successful taps reduced from 313 to 294 turn up was lower as kids with arrears were sent home and some didn't return to school,@Anne (SC) Gicoco comprehensive
Kiambu kitchen,Ack Riabai Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,345,334,290,44.0,0,3,18,2,1,4.0,8.0,0.0,340,0,3.0,95,2026-02-16 12:15:27,2026-02-16 13:50:23,30 kids will be going for Drama festivals and they won't be feeding with us,The food was delicious,Kids know how to queue on their own,Failed taps today is 18 compared to Friday's 14. Parents didn't top up their kids account.,"Successful taps today is 290 a decrease from Friday's 297. We had low turn out, high failed taps and also we had 30 student who went for Drama festivals.",@Camilla (SC) ACK RIABAI PRIMARY
Kiambu kitchen,Kawaida Secondary,Kiambu Regions,February,Secondary,White,2026-02-16,Rice and Beans,100,87,87,0.0,5,3,2,0,0,0.4,0.5,0.0,100,5,3.0,20,2026-02-16 13:20:20,2026-02-16 13:40:26,We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 4to 5 parents topped up late,Successful taps increased from 79 to 87 most students we present today,@Njeri kawaida secondary school
Kiambu kitchen,Kiababu Primary,Githunguri 1,February,Primary,White,2026-02-16,Rice and Beans,250,258,231,27.0,0,2,8,0,0,0.0,0.0,0.0,260,0,2.0,50,2026-02-16 12:40:51,2026-02-16 13:30:56,Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 9 to 8 as some parents managed to pay on Time,Successful taps increased from 242 to 258 as the ecde kids are back,@kiaibabu primary school
Kiambu kitchen,Kamondo Primary,Githunguri 2,February,Primary,White,2026-02-16,Rice and Beans,325,303,267,36.0,0,3,9,0,3,15.0,0.0,0.0,320,0,3.0,50,2026-02-16 12:40:48,2026-02-16 13:30:55,We expect those who forgot their tags at home to carry them tomorrow and those grade 9 students who were sent home to,The food was tasty,The queue was well managed by the ToD,09 a decrease from 22 as more parents had topped up kids account on time,267 Successful taps a decrease  from 286 as 10 kids who never had their tags were never feed and 25 grade students had been sent home for mathematical calculators and only 14 reported back,@SCwangengi -Kamondo primary school
Kiambu kitchen,Lioki Secondary,Githunguri 2,February,Secondary,White,2026-02-16,Rice and Beans,180,172,172,0.0,0,3,7,0,3,2.4,2.8,0.0,185,0,3.0,30,2026-02-16 13:20:18,2026-02-16 13:50:22,We envision a higher number tomorrow,The food was hot,Queue was managed,Failed taps increase by 3 parents had not topped up their account,Successful taps decreased by 1 parents had not topped up their account,@Ann Tapper St. Vincent secondary
Kiambu kitchen,Ngemwa Secondary,Githunguri 2,February,Secondary,White,2026-02-16,Rice and Beans,200,194,194,0.0,0,3,9,0,0,0.0,0.0,0.0,200,0,3.0,30,2026-02-16 12:40:33,2026-02-16 13:10:38,Students with insufficient balances will top up their accounts on time,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps decreased from 10 to 9, students with insufficient balances reminded to top up their accounts","Number of successful taps decreased from 195 to 194, students with insufficient balances reminded to top up their accounts.",@Nicholas Tapper PCEA Ngemwa Secondary
Kiambu kitchen,Maciri Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,420,408,367,41.0,0,3,18,0,0,3.0,4.0,0.0,380,0,3.0,70,2026-02-16 12:20:15,2026-02-16 13:30:16,Some JSS kids will be away for festivals.,Food was delicious,Queues were manageable,Failed taps increased to 18;accounts had insufficient funds,Successful taps decreased to 367:some kids went for festivals,@Claudiah(SC)Maciri Comprehensive
Kiambu kitchen,Ak Magugu Primary,Githunguri 2,February,Primary,White,2026-02-16,Rice and Beans,400,379,339,40.0,0,3,14,1,0,5.3,6.3,0.0,400,0,3.0,64,2026-02-16 12:20:57,2026-02-16 13:25:09,We expect the accounts with insufficient funds to have been topped up.,The food was delicious,The queue was orderly,The number of failed taps increased from 6 to 14. Respective accounts had not been topped up,The number of successful taps reduced from 363 to 339. Some students were absent,@SC Margaret Maigua - Ak magugu comprehensive
Kiambu kitchen,Karia Primary,Githunguri 2,February,Primary,White,2026-02-16,Rice and Beans,480,428,380,48.0,6,3,11,0,1,13.0,16.0,0.0,450,6,3.0,60,2026-02-16 12:30:22,2026-02-16 13:30:28,We expect a higher turn out tomorrow,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 12 to 11 due to early payments,Successful taps decreased from 429 to 380 due to a lower turn out today,@Mary SC PCEA Karia comprehensive
Kiambu kitchen,Kahunira Secondary,Githunguri 1,February,Secondary,White,2026-02-16,Rice and Beans,160,172,172,0.0,0,3,1,0,0,0.0,0.0,0.0,160,0,3.0,30,2026-02-16 13:00:54,2026-02-16 13:30:59,"Expecting parents to top up their account  ,to reduce the number of failed taps.",Food was hot and delicious,Line was well managed by TOD,"Failed taps decreased from 4 to 1, parents top up their account","Meal served today increased from 168 to 172 , parents top up their account on time",@Tapper kahunira secondary
Kiambu kitchen,Kahunira Primary,Githunguri 1,February,Primary,White,2026-02-16,Rice and Beans,740,712,648,64.0,0,4,14,0,3,7.0,7.0,0.0,730,0,4.0,55,2026-02-16 12:40:03,2026-02-16 13:35:10,"We are expecting that, students who were absent today will turn out tomorrow.","Food was well prepared, hot, delicious & arrived on time.",Queue management was well conducted by teacher on duty.,"Failed taps decreased from 23 to 14, majority of parents made timely payment.","712 actual meals served today,a decrease from 721 served on Friday, being on Monday majority of students tends to be absent hence a decrease in our actual meals served.",@Mwangi Mary Kahunira Comprehensive
Kiambu kitchen,Kiairia Primary,Githunguri 2,February,Primary,White,2026-02-16,Rice and Beans,220,212,193,19.0,3,2,4,0,4,0.0,0.0,0.0,220,3,2.0,40,2026-02-16 12:55:17,2026-02-16 13:35:36,We anticipate all kids to be present and all accounts to be updated.,The food was sweet.,Queue was well managed.,We had 4 Failed taps same as last week friday. Respective parents didn't topup their accounts.,Successful taps decreased from 200 to 193. Some kids were absent and others had parked lunch from home.,@SC Lilian - Kiairia comprehensive
Kiambu kitchen,Chief Wandie Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,360,366,327,39.0,0,1,14,2,2,0.0,0.0,0.0,370,0,1.0,75,2026-02-16 12:45:00,2026-02-16 14:00:00,Projecting 370 hoping kids with insufficient balances will have their accounts topped up,Food was hot and delicious,Line management was excellent,14 failed taps compared to Friday’s 9 due to insufficient balances,366 actual meals served compared to Friday’s 360 today’s turnout was great,@Washeke-SC-Chief Wandie Pri
Kiambu kitchen,Ndumberi Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,810,796,736,60.0,0,4,44,2,5,3.0,10.0,0.0,800,0,3.0,104,2026-02-16 12:10:58,2026-02-16 13:55:17,Projecting 800 13kids are going for festival at tinganga HGM and they are feeding with us.,Food was delicious,Easy queue management,Today's failed taps were 44 compared to Friday 56 still high as some parents aren't topping up,Today's failed taps were 736 compared to Friday 742 some parents dint top up today plus low turn out,@Ndumberi primary school
Kiambu kitchen,Hgm Ting'Ang'A Secondary,Kiambu Regions,February,Secondary,White,2026-02-16,Rice and Beans,95,91,88,3.0,0,2,7,0,0,0.0,0.0,6.0,95,0,2.0,10,2026-02-16 12:55:15,2026-02-16 13:05:21,Projection was not met,Food was hot and delicious,Excellent queue management,Failed taps increased from 4 to 7 due to insufficient funds,Actual meals served increased from 76 to 91 due to a higher turn out during examination period,@Tapper-Hgm Ting'ang'a Sec Sch
Kiambu kitchen,Kamondo Secondary,Githunguri 2,February,Secondary,White,2026-02-16,Rice and Beans,120,113,113,0.0,0,2,9,0,0,0.0,0.0,0.0,125,0,2.0,30,2026-02-16 13:30:46,2026-02-16 14:00:52,Expecting  insufficient accounts will be topped up  and turn  out will be great than today,Food was tasty,Queue management was excellent,Increase  from 2 to 9 due to insufficient accounts,Increase  from 98 to 113 as turn out was high compared to the previous  day,"@Esther, Tapper kamondo secondary school"
Kiambu kitchen,Kibubuti Primary,Kiambu Regions,February,Primary,White,2026-02-16,Rice and Beans,555,525,473,52.0,0,3,28,1,3,7.0,9.0,0.0,530,0,3.0,100,2026-02-16 12:30:04,2026-02-16 14:10:08,We expect numbers to increase,Food was delicious,Line management was okay,Failed taps increased from 19 to 23 parents failed to pay on time,Actual meals reduced from 555 to 525 due to low turnout,@Maureen mwaura SC kibubuti pry
Kiambu kitchen,Mukua Secondary,Githunguri 2,February,Secondary,White,2026-02-16,Rice and Beans,80,74,74,0.0,0,2,4,0,0,1.0,1.0,0.0,85,0,2.0,14,2026-02-16 13:16:30,2026-02-16 13:30:39,Expecting high turn up since mid term exams will be starting,Food was good,I managed the queue,Failed taps decreased from 6 to 4.most parents topped on time,Successful taps increased from 73 to 74.most students tapped successfully,@Mukua secondary
Kiambu kitchen,Njenga Karume Primary,Kiambu Regions,February,Primary,,2026-02-16,,220,194,181,,0,3,11,0,4,2.0,3.0,,210,0,3.0,50,2026-02-16 12:40:53,2026-02-16 13:30:57,Today we had a lower turnout but expecting a better number tomorrow,11 kids  with sufficient balances came back for second serving,Queue was well managed by techer on duty,Failed taps decreased from 19 to 11 as parents continue topping up,Successful taps decreased from 191 to 181 as some parents dint top up,@Eliud Nderu Sc Njenga karume comprehensive
Kiambu kitchen,St. Joseph Gathanga Secondary,Kiambu Regions,February,Secondary,,2026-02-16,,55,52,52,,0,3,4,0,0,0.0,0.0,,55,0,3.0,4,2026-02-16 13:15:56,2026-02-16 13:20:03,We expect a high turnout tomorrow.,Food was hot and delicious.,The Queue was well managed by the TOD,The number remained the same 4 because the students didn't pay.,The number increased from 50 to 52 because of sufficient funds,@Oness Tapper St. Joseph high-school Gathanga
Kiambu kitchen,St. Augustine Gatono Primary,Kiambu Regions,February,Primary,,2026-02-16,,185,173,159,,2,3,3,0,2,0.0,0.0,,180,2,3.0,85,2026-02-16 12:30:38,2026-02-16 13:55:50,Expecting higher turn out tomorrow,Food was delicious,Queue was well managed,Failed taps decreased from 9 to 3 as some parents topped up on time,Successful taps increased from 148 to 159 as some parents topped up on time,@Anne Njoroge -SC St.?Augustine
